"26819262","Mult Scler",19,"2016 Nov"
"26821981","J Neural Transm (Vienna)",2,"2016 Mar"
"26822151","Nat Commun",51,"2016 Jan 29"
"26824906","PLoS One",29,"2016"
"26829030","J Invest Dermatol",41,"2016 May"
"26830138","Mol Psychiatry",32,"2016 Nov"
"26831199","Nat Commun",187,"2016 Jan 21"
"26833098","Nat Commun",58,"2016 Feb 1"
"26833246","Nat Commun",115,"2016 Feb 1"
"26835600","Nat Commun",108,"2016 Feb 2"
"26838040","Nat Commun",14,"2016 Feb 3"
"26845276","J Clin Psychiatry",8,"2016 Jan"
"26853712","Nat Commun",10,"2016 Feb 8"
"26856250","Pharmacogenomics J",12,"2017 Mar"
"26859814","Transl Psychiatry",25,"2016 Feb 9"
"26861389","Nutrients",14,"2016 Feb 6"
"26865924","Nutr Res Pract",14,"2016 Feb"
"26870257","Oncol Lett",8,"2016 Jan"
"26876947","Biol Psychiatry",22,"2016 Oct 15"
"26879886","Clin Genet",12,"2016 Dec"
"26887379","Mol Neurobiol",3,"2017 Apr"
"26888256","Blood",16,"2016 Apr 14"
"26891255","Inflamm Bowel Dis",8,"2016 Apr"
"26902266","Sci Rep",12,"2016 Feb 23"
"26908436","Cancer Epidemiol Biomarkers Prev",16,"2016 Apr"
"26908601","Hum Mol Genet",40,"2016 May 1"
"26908625","Hum Mol Genet",19,"2016 Apr 1"
"26910538","PLoS Genet",26,"2016 Feb"
"26911590","BMC Genomics",18,"2016 Feb 25"
"26912274","Sci Rep",67,"2016 Feb 25"
"26913989","Ann Neurol",29,"2016 May"
"26915486","Gene",4,"2016 Jun 15"
"26920376","Mult Scler",6,"2016 Dec"
"26921259","BMC Genomics",19,"2016 Feb 27"
"26926045","Nat Commun",44,"2016 Mar 1"
"26942285","Am J Hum Genet",32,"2016 Mar 3"
"26950853","PLoS One",31,"2016"
"26955885","Nat Commun",89,"2016 Mar 9"
"26956414","Nat Commun",44,"2016 Mar 9"
"26959369","PLoS One",11,"2016"
"26959717","Pharmacogenet Genomics",21,"2016 May"
"26961502","Diabetologia",24,"2016 Jun"
"26962152","Hum Mol Genet",43,"2016 May 15"
"26965164","Hum Mol Genet",14,"2016 Jun 1"
"26965516","Gastroenterology",48,"2016 Jun"
"26969751","Circ Cardiovasc Genet",25,"2016 Jun"
"26974007","Nat Genet",193,"2016 May"
"26977737","Am J Respir Crit Care Med",42,"2016 Oct 1"
"26980576","J Rheumatol",2,"2016 Jun"
"26989097","Br J Psychiatry",11,"2016 Sep"
"26993346","Alzheimers Dement",39,"2016 Aug"
"26997408","Psychol Med",5,"2016 Jun"
"27001270","BMC Med Genomics",10,"2016 Mar 22"
"27002377","Pharmacogenet Genomics",6,"2016 Jul"
"27005419","Hum Mol Genet",2,"2016 Jun 1"
"27005778","Nat Commun",176,"2016 Mar 23"
"27005825","BMC Med Genet",11,"2016 Mar 22"
"27008869","Hum Mol Genet",10,"2016 Jun 15"
"27015805","Aging (Albany NY)",54,"2016 Mar"
"27016271","Pediatrics",13,"2016 Apr"
"27018472","Am J Hum Genet",53,"2016 Apr 7"
"27020472","Nat Commun",36,"2016 Mar 29"
"27021288","Am J Med Genet B Neuropsychiatr Genet",13,"2016 Jul"
"27022141","Exp Biol Med (Maywood)",7,"2016 Apr"
"27023175","Transl Psychiatry",62,"2016 Mar 29"
"27028160","JAMA Psychiatry",73,"2016 May 1"
"27029810","Nat Commun",35,"2016 Mar 31"
"27036123","J Med Genet",16,"2016 Jul"
"27043157","Psychother Psychosom",28,"2016"
"27046643","Mol Psychiatry",129,"2016 Jun"
"27047539","Front Genet",10,"2016"
"27064253","Nat Genet",55,"2016 May"
"27064256","Nat Genet",32,"2016 May"
"27067015","Mol Psychiatry",61,"2016 Jun"
"27068588","Lancet Neurol",63,"2016 Jun"
"27082954","PLoS One",8,"2016"
"27089180","Nat Genet",49,"2016 Jun"
"27089181","Nat Genet",282,"2016 Jun"
"27094239","Gastroenterology",23,"2016 Aug"
"27098658","Thromb Haemost",2,"2016 Jul 4"
"27106561","Obesity (Silver Spring)",14,"2016 Jun"
"27114598","J Clin Oncol",26,"2016 Jun 20"
"27117709","Nat Commun",45,"2016 Apr 27"
"27126917","J Sleep Res",23,"2016 Dec"
"27130862","J Allergy Clin Immunol",11,"2016 Oct"
"27132594","Am J Hum Genet",30,"2016 May 5"
"27135401","Nat Genet",33,"2016 Jun"
"27142222","Immunogenetics",33,"2016 Jul"
"27142678","Eur J Hum Genet",12,"2016 Oct"
"27143689","Clin Cancer Res",20,"2016 Oct 1"
"27145994","Nat Commun",23,"2016 May 5"
"27149122","PLoS Genet",14,"2016 May"
"27149984","Hum Mol Genet",5,"2016 Jul 1"
"27151647","Addict Biol",8,"2017 Nov"
"27153935","J Dermatol",4,"2016 Nov"
"27157822","Lancet Diabetes Endocrinol",28,"2016 Jun"
"27167565","JAMA Psychiatry",65,"2016 Jul 1"
"27171184","PLoS One",22,"2016"
"27173062","Cancer Epidemiol",1,"2016 Jun"
"27179730","Am Heart J",8,"2016 May"
"27182965","Nat Genet",396,"2016 Jul"
"27189021","Eur J Hum Genet",28,"2016 Aug"
"27193031","Ann Rheum Dis",22,"2017 Jan"
"27193062","Nat Commun",49,"2016 May 19"
"27195708","PLoS One",7,"2016"
"27195777","PLoS One",1,"2016"
"27197191","Cancer Res",44,"2016 Sep 1"
"27206850","Cancer Res",12,"2016 Jun 1"
"27207532","Diabetes",5,"2016 Jul"
"27207650","Carcinogenesis",14,"2016 Jun"
"27225129","Nature",427,"2016 May 26"
"27236921","Am J Hum Genet",20,"2016 Jun 2"
"27244217","JAMA Neurol",20,"2016 Jul 1"
"27244555","Nat Commun",26,"2016 May 31"
"27262462","Hum Genet",17,"2016 Aug"
"27271309","Hypertension",17,"2016 Aug"
"27285765","Oncotarget",11,"2016 Jul 5"
"27286809","BMC Genomics",29,"2016 Jun 10"
"27296613","BMC Genet",16,"2016 Jun 13"
"27304844","Invest Ophthalmol Vis Sci",2,"2016 Jun 1"
"27311723","Osteoporos Int",5,"2016 Nov"
"27315593","Eur Psychiatry",11,"2016 Aug"
"27322543","Nat Genet",151,"2016 Aug"
"27325353","Aging Cell",20,"2016 Oct"
"27327535","Pigment Cell Melanoma Res",1,"2016 Sep"
"27329760","Hum Mol Genet",63,"2016 Aug 1"
"27333618","Nephrol Dial Transplant",31,"2017 Feb 1"
"27339598","Hepatology",7,"2016 Nov"
"27352405","Environ Health Perspect",17,"2017 Jan"
"27354352","Hum Mol Genet",18,"2016 Aug 1"
"27362418","PLoS Genet",21,"2016 Jun"
"27363682","Nat Commun",60,"2016 Jul 1"
"27386562","Sci Adv",40,"2016 Jun"
"27393504","Lung Cancer",21,"2016 Aug"
"27397699","Bone",3,"2016 Oct"
"27399966","Nat Genet",89,"2016 Aug"
"27400856","Mol Psychiatry",16,"2017 Oct"
"27402877","Hum Mol Genet",20,"2016 Sep 1"
"27412012","Hum Mol Genet",9,"2016 Aug 15"
"27412988","G3 (Bethesda)",3,"2016 Sep 8"
"27416945","Diabetes",32,"2016 Oct"
"27418160","J Am Heart Assoc",19,"2016 Jul 14"
"27424798","Nat Commun",43,"2016 Jul 18"
"27424934","Bone",6,"2016 Oct"
"27432226","Cancer Discov",70,"2016 Sep"
"27436580","Hum Mol Genet",11,"2016 Aug 15"
"27439200","Allergy",23,"2016 Dec"
"27453504","Nat Commun",27,"2016 Jul 25"
"27454463","Pain",9,"2016 Nov"
"27455348","Nat Genet",170,"2016 Sep"
"27455349","Nat Genet",67,"2016 Sep"
"27470079","Lancet Oncol",28,"2016 Sep"
"27476799","J Bone Miner Res",20,"2016 Dec"
"27479909","Nat Genet",226,"2016 Sep"
"27480026","Sci Rep",4,"2016 Aug 2"
"27485664","Neurogastroenterol Motil",7,"2017 Feb"
"27487801","Hum Genet",9,"2016 Nov"
"27488534","Cancer Res",31,"2016 Oct 1"
"27490719","PLoS One",10,"2016"
"27492634","Endocr Relat Cancer",3,"2016 Aug"
"27494321","PLoS Genet",108,"2016 Aug"
"27500523","Nat Genet",51,"2016 Sep"
"27501781","Nat Commun",18,"2016 Aug 9"
"27503288","Hum Genet",12,"2016 Nov"
"27506219","Reprod Sci",4,"2017 Mar"
"27515689","EBioMedicine",28,"2016 Aug"
"27519822","Biol Psychiatry",62,"2017 Feb 15"
"27527254","Lancet Oncol",54,"2016 Oct"
"27529621","PLoS One",10,"2016"
"27531626","Neuropsychopharmacology",15,"2017 Feb"
"27532455","PLoS Genet",43,"2016 Aug"
"27539887","Nat Commun",34,"2016 Aug 19"
"27545685","Parkinsonism Relat Disord",10,"2016 Nov"
"27548383","PLoS One",20,"2016"
"27558924","Gut",11,"2017 Nov"
"27559109","Hum Mol Genet",15,"2016 Sep 15"
"27560520","PLoS Genet",50,"2016 Aug"
"27561104","Sci Rep",10,"2016 Aug 25"
"27564568","Clin Pharmacol Ther",17,"2017 Mar"
"27569725","Gastroenterology",7,"2016 Dec"
"27576016","Am J Respir Crit Care Med",11,"2017 Feb 15"
"27577874","Hum Mol Genet",10,"2016 Oct 1"
"27579533","Oncotarget",38,"2016 Oct 11"
"27587472","J Med Genet",14,"2016 Dec"
"27588450","Am J Hum Genet",26,"2016 Sep 1"
"27595289","Bone Marrow Transplant",5,"2017 Jan"
"27599772","Clin Genet",2,"2017 Mar"
"27601451","J Dent Res",19,"2017 Jan"
"27611488","Am J Respir Crit Care Med",26,"2017 Feb 15"
"27612410","J Allergy Clin Immunol",19,"2017 Feb"
"27618447","Nat Genet",110,"2016 Oct"
"27618448","Nat Genet",91,"2016 Oct"
"27618452","Nat Genet",152,"2016 Oct"
"27622933","Transl Psychiatry",17,"2016 Sep 13"
"27623284","PLoS Genet",20,"2016 Sep"
"27629089","Neurology",47,"2016 Oct 11"
"27629369","Neuropsychopharmacology",19,"2017 Mar"
"27632927","Sci Rep",13,"2016 Sep 16"
"27639821","EBioMedicine",20,"2016 Oct"
"27643478","J Psychiatr Res",7,"2016 Dec"
"27647854","J Am Soc Nephrol",38,"2017 Feb"
"27650483","J Am Soc Nephrol",29,"2017 Mar"
"27656708","Thromb Haemost",2,"2016 Nov 30"
"27659466","J Am Coll Cardiol",52,"2016 Sep 27"
"27663945","J Am Acad Child Adolesc Psychiatry",40,"2016 Oct"
"27664181","Physiol Genomics",2,"2016 Nov 1"
"27668658","Nat Genet",37,"2016 Nov"
"27669027","Am J Respir Crit Care Med",22,"2017 Mar 15"
"27670397","Sci Rep",5,"2016 Sep 27"
"27670767","Pharmacogenomics J","","2018 Jan"
"27671213","BMC Genomics",11,"2016 Sep 26"
"27680694","Nature",152,"2016 Oct 13"
"27694927","Leukemia",34,"2017 Mar"
"27694959","Nat Genet",204,"2016 Nov"
"27696742","Arthritis Rheumatol",19,"2017 Feb"
"27701424","PLoS Genet",29,"2016 Oct"
"27702941","Hum Mol Genet",36,"2016 Dec 15"
"27702942","Hum Mol Genet",17,"2016 Dec 1"
"27723756","Nat Genet",181,"2016 Nov"
"27723757","Nat Genet",70,"2016 Nov"
"27723758","Nat Genet",23,"2016 Nov"
"27723779","PLoS Genet",18,"2016 Oct"
"27723809","PLoS One",5,"2016"
"27736895","PLoS One",15,"2016"
"27749845","Nat Genet",54,"2016 Dec"
"27758888","Cancer Res",35,"2016 Dec 1"
"27764096","PLoS Genet",29,"2016 Oct"
"27764800","Oncotarget",6,"2016 Nov 22"
"27769005","J Affect Disord",5,"2017 Jan 15"
"27770449","Clin Pharmacol Ther",12,"2017 May"
"27770636","Alzheimers Dement",27,"2017 Feb"
"27777418","Mol Psychiatry",20,"2017 Jul"
"27790247","Front Genet",15,"2016"
"27797806","Brain",27,"2016 Dec"
"27798624","Nat Genet",54,"2016 Dec"
"27798627","Nat Genet",75,"2016 Dec"
"27802415","Hypertension",15,"2017 Jan"
"27816938","J Gerontol A Biol Sci Med Sci",4,"2017 Oct 1"
"27818178","Curr Biol",44,"2016 Nov 21"
"27839851","Environ Int",1,"2017 Jan"
"27841878","Nat Genet",104,"2017 Jan"
"27846195","Pharmacogenet Genomics",15,"2017 Jan"
"27846281","PLoS One","","2016"
"27863252","Cell",354,"2016 Nov 17"
"27864402","Int J Epidemiol",21,"2017 Jun 1"
"27890468","Biol Psychiatry",29,"2017 Nov 1"
"27894865","J Mol Cell Cardiol",5,"2017 Jan"
"27897004","Pac Symp Biocomput",7,"2017"
"27898682","PLoS Med",124,"2016 Nov"
"27899376","Ann Rheum Dis",50,"2017 May"
"27899403","Circ Res",55,"2017 Jan 20"
"27903959","Oncotarget",7,"2017 Jan 31"
"27911795","Proc Natl Acad Sci U S A",87,"2016 Dec 13"
"27915449","Pflugers Arch",8,"2017 Jan"
"27918534","Nat Genet",49,"2017 Jan"
"27918536","Nat Genet",104,"2017 Jan"
"27922604","Mol Psychiatry",23,"2017 Jul"
"27927641","Ann Rheum Dis",42,"2017 May"
"27927781","J Am Soc Nephrol",20,"2017 May"
"27936112","PLoS One",14,"2016"
"27941131","J Med Genet",9,"2017 May"
"27957625","J Headache Pain",16,"2016 Dec"
"27958378","Pharmacogenomics J",5,"2018 Jan"
"27976721","Nat Commun",20,"2016 Dec 15"
"27980656","BMC Proc",3,"2016"
"27989323","Am J Hum Genet",80,"2017 Jan 5"
"27992413","Nat Genet",57,"2017 Feb"
"27992416","Nat Genet",99,"2017 Feb"
"27997041","Ann Neurol",26,"2017 Mar"
"28000841","Mol Med Rep",3,"2017 Feb"
"28002826","J Nutrigenet Nutrigenomics",3,"2016"
"28008999","Sci Rep",18,"2016 Dec 23"
"28011148","J Invest Dermatol","","2017 Apr"
"28011674","Blood",5,"2017 Feb 9"
"28011710","Hum Mol Genet",6,"2017 Jan 1"
"28011712","Hum Mol Genet",38,"2017 Jan 1"
"28012008","J Bone Miner Metab",7,"2017 Nov"
"28017375","Am J Hum Genet",21,"2017 Jan 5"
"28025584","Leukemia",14,"2017 Aug"
"28029757","Arthritis Rheumatol",31,"2017 May"
"28030426","Pharmacogenet Genomics",5,"2017 Mar"
"28031287","Hum Mol Genet",9,"2017 Jan 1"
"28031487","Proc Natl Acad Sci U S A",23,"2017 Jan 17"
"28039263","Clin Cancer Res",26,"2017 Jul 1"
"28039329","J Med Genet",3,"2017 May"
"28040410","Int J Psychophysiol",2,"2017 May"
"28041642","Am J Hum Genet",15,"2017 Jan 5"
"28043905","Gastroenterology",54,"2017 Apr"
"28044437","J Cachexia Sarcopenia Muscle",7,"2017 Jun"
"28046027","PLoS One",4,"2017"
"28049566","Biol Psychiatry",26,"2017 Sep 1"
"28051079","Eur J Hum Genet",17,"2017 Apr"
"28053049","Hum Mol Genet",11,"2017 Feb 1"
"28054174","Hum Genet",45,"2017 Mar"
"28060188","J Hypertens",12,"2017 May"
"28061514","Invest Ophthalmol Vis Sci",9,"2017 Jan 1"
"28062665","Hum Mol Genet",16,"2017 Feb 1"
"28062682","J Antimicrob Chemother",19,"2017 Apr 1"
"28067908","Nat Genet",259,"2017 Feb"
"28067910","Nat Genet",51,"2017 Feb"
"28067912","Nat Genet",70,"2017 Feb"
"28070124","Mol Psychiatry",13,"2017 Dec"
"28072414","Transl Psychiatry",53,"2017 Jan 10"
"28073927","Hum Mol Genet",50,"2017 Jan 15"
"28076899","Arthritis Rheumatol",20,"2017 Jun"
"28077804","Aging (Albany NY)",12,"2017 Jan 10"
"28078323","Neurol Genet",7,"2017 Feb"
"28081215","PLoS One",6,"2017"
"28081371","J Dent Res",7,"2017 Mar"
"28082259","Arterioscler Thromb Vasc Biol",7,"2017 Mar"
"28084903","Pharmacogenomics",6,"2017 Feb"
"28087736","Hum Mol Genet",32,"2017 Feb 15"
"28090565","Cell Mol Gastroenterol Hepatol",9,"2016 Sep"
"28090653","Clin Pharmacol Ther",20,"2017 Jul"
"28093568","Mol Psychiatry",64,"2017 Mar"
"28095793","BMC Med Genet",2,"2017 Jan 17"
"28098162","Nat Commun",90,"2017 Jan 18"
"28100725","Neurology",14,"2017 Feb 14"
"28100913","J Hum Genet",5,"2017 Apr"
"28107422","PLoS One",12,"2017"
"28108127","Int J Cardiol",12,"2017 Jun 1"
"28109725","J Allergy Clin Immunol",1,"2017 Oct"
"28112199","Sci Rep",17,"2017 Jan 23"
"28115739","Mol Psychiatry",39,"2017 Mar"
"28115744","Mol Psychiatry",48,"2018 Mar"
"28118524","Arthritis Rheumatol",8,"2017 May"
"28120872","Sci Rep",4,"2017 Jan 25"
"28128768","J Alzheimers Dis",1,"2017"
"28130311","Gut",10,"2018 Apr"
"28132517","AIDS Res Hum Retroviruses",3,"2017 Jun"
"28135244","Nat Genet",180,"2017 Mar"
"28139693","Nat Commun",19,"2017 Jan 31"
"28155865","Sci Rep",9,"2017 Feb 3"
"28158719","Hum Mol Genet",9,"2017 Mar 15"
"28163062","Gastroenterology",38,"2017 May"
"28165464","Nat Commun",27,"2017 Feb 6"
"28166213","Nat Genet",106,"2017 Mar"
"28166215","Nat Genet",120,"2017 Mar"
"28167095","J Allergy Clin Immunol",6,"2017 Oct"
"28171582","Hum Mol Genet",15,"2016 Nov 15"
"28171663","Hum Mol Genet",31,"2016 Nov 1"
"28173075","Hum Mol Genet",10,"2016 Nov 1"
"28177523","Int J Cancer",4,"2017 May 1"
"28181694","J Bone Miner Res",16,"2017 Jun"
"28183528","Alzheimers Dement",64,"2017 Jul"
"28187132","PLoS Genet",42,"2017 Feb"
"28193307","Twin Res Hum Genet",4,"2017 Apr"
"28194004","Mol Psychiatry",8,"2018 Mar"
"28195142","Nat Commun",46,"2017 Feb 14"
"28196072","PLoS Genet",24,"2017 Feb"
"28199695","Hum Mol Genet",10,"2017 Apr 1"
"28203683","Thromb Haemost",10,"2017 Apr 3"
"28207573","Pharmacogenet Genomics",8,"2017 Apr"
"28212542","Oncotarget",28,"2017 Mar 14"
"28222112","PLoS One",16,"2017"
"28223688","Nat Commun",11,"2017 Feb 22"
"28224759","Obesity (Silver Spring)",4,"2017 Apr"
"28232668","Nat Commun",71,"2017 Feb 24"
"28234671","J Hypertens",7,"2017 Jul"
"28235828","G3 (Bethesda)",9,"2017 Apr 3"
"28240269","Nat Commun",125,"2017 Feb 27"
"28247064","Acta Neuropathol",61,"2017 May"
"28250457","Nat Genet",40,"2017 Apr"
"28254843","Diabetes",24,"2017 May"
"28256260","Neurobiol Aging",18,"2017 May"
"28262088","Twin Res Hum Genet",7,"2017 Jun"
"28265093","Proc Natl Acad Sci U S A",15,"2017 Apr 4"
"28265120","Mol Psychiatry",18,"2018 Jan"
"28270201","Genome Med",46,"2017 Mar 7"
"28272467","Nat Commun",12,"2017 Mar 8"
"28273873","Nutrients",9,"2017 Mar 5"
"28274756","Lancet Oncol",16,"2017 Apr"
"28282560","Atherosclerosis",11,"2017 Apr"
"28283553","Arch Dis Child Fetal Neonatal Ed",7,"2017 Sep"
"28289848","Hum Genet",23,"2017 Apr"
"28292921","Cancer Epidemiol Biomarkers Prev",7,"2017 Jul"
"28295283","Int J Cancer",12,"2017 Jun 15"
"28296344","Obesity (Silver Spring)",17,"2017 Apr"
"28298293","J Lipid Res",6,"2017 May"
"28300201","Sci Rep",11,"2017 Mar 16"
"28314753","Ann Rheum Dis",19,"2017 Jun"
"28317148","Hematol Oncol",5,"2018 Feb"
"28317342","Obesity (Silver Spring)",2,"2017 May"
"28319091","Nat Genet",28,"2017 May"
"28322283","Mol Psychiatry",18,"2018 Jun"
"28330615","Cell Syst",44,"2017 Apr 26"
"28333195","Hum Reprod",25,"2017 Apr 1"
"28333968","PLoS One",1,"2017"
"28334792","Hum Mol Genet",10,"2017 Jul 1"
"28334814","Hum Mol Genet",13,"2017 Apr 15"
"28334899","Hum Mol Genet",55,"2017 May 1"
"28334935","Hum Mol Genet",14,"2017 May 15"
"28346442","Nat Genet",108,"2017 May"
"28346443","Nat Genet",101,"2017 May"
"28346444","Nat Genet",42,"2017 May"
"28348047","Circ Cardiovasc Genet",13,"2017 Apr"
"28352666","JCI Insight",23,"2017 Mar 23"
"28355232","PLoS One",8,"2017"
"28355295","PLoS One",4,"2017"
"28358029","Nat Commun",39,"2017 Mar 30"
"28358823","PLoS One",17,"2017"
"28360221","J Am Soc Nephrol",10,"2017 Aug"
"28364478","Sleep",13,"2017 Jan 1"
"28369058","PLoS Genet",46,"2017 Apr"
"28371326","J Cell Mol Med",20,"2017 Jun"
"28373160","Circ Cardiovasc Genet",30,"2017 Apr"
"28373541","Proc Natl Acad Sci U S A",48,"2017 Apr 18"
"28374850","Sci Rep",10,"2017 Apr 4"
"28388302","OMICS",3,"2017 Apr"
"28394258","J Clin Invest",37,"2017 May 1"
"28406950","PLoS One",3,"2017"
"28416812","Mol Psychiatry",6,"2018 Apr"
"28416818","Nat Genet",116,"2017 Jun"
"28416822","Nat Genet",51,"2017 Jun"
"28424481","J Hum Genet",2,"2017 Sep"
"28425483","Nat Commun",23,"2017 Apr 20"
"28429243","Breast Cancer Res Treat",11,"2017 Jul"
"28430825","PLoS Genet",25,"2017 Apr"
"28437668","Psychiatry Res",2,"2017 Aug"
"28439531","J Nutr Intermed Metab",5,"2017 Jun"
"28440896","Am J Med Genet B Neuropsychiatr Genet",6,"2017 Jul"
"28441426","PLoS Med",39,"2017 Apr"
"28441456","PLoS One",27,"2017"
"28443625","Nat Commun",69,"2017 Apr 26"
"28445677","N Engl J Med",98,"2017 Apr 27"
"28447399","Am J Med Genet B Neuropsychiatr Genet",17,"2017 Jun"
"28448500","PLoS Genet",62,"2017 Apr"
"28449029","Hum Mol Genet",27,"2017 Jul 1"
"28452372","Sci Rep",47,"2017 Apr 28"
"28453575","PLoS Genet",25,"2017 Apr"
"28459102","JDR Clin Trans Res",7,"2016 Jul"
"28460022","Eur Heart J",24,"2017 Sep 7"
"28461288","Eur Respir J",19,"2017 May"
"28468790","Circ Cardiovasc Genet",18,"2017 Jun"
"28470677","Int J Cancer",7,"2017 Aug 15"
"28471803","Eur J Cancer Prev",5,"2018 Sep"
"28472463","Hum Mol Genet",13,"2017 Jul 15"
"28476931","Diabetes",15,"2017 Aug"
"28485404","Mol Psychiatry",53,"2017 Sep"
"28490609","Diabetes",37,"2017 Aug"
"28492228","Nat Commun",28,"2017 May 11"
"28494655","Am J Psychiatry",123,"2017 Sep 1"
"28495826","Stroke",9,"2017 Jun"
"28498854","PLoS Genet",45,"2017 May"
"28500057","Ann Rheum Dis",3,"2017 Dec"
"28502801","J Invest Dermatol",9,"2017 Sep"
"28512139","J Lipid Res",27,"2017 Sep"
"28512992","Int J Rheum Dis",4,"2018 Feb"
"28520984","Nicotine Tob Res",12,"2018 Mar 6"
"28521775","Respir Res",8,"2017 May 18"
"28525603","Schizophr Bull",13,"2017 Oct 21"
"28530673","Nat Genet",129,"2017 Jul"
"28533516","Mol Psychiatry",4,"2018 Apr"
"28537254","Nat Commun",63,"2017 May 24"
"28537267","Nat Commun",76,"2017 May 24"
"28540026","Mol Autism",171,"2017"
"28540843","Twin Res Hum Genet",7,"2017 Aug"
"28542097","Pharmacogenet Genomics",21,"2017 Jul"
"28545128","PLoS Genet",32,"2017 May"
"28548082","Nat Commun",37,"2017 May 26"
"28552196","Am J Hum Genet",45,"2017 Jun 1"
"28552477","Blood Cells Mol Dis",5,"2017 Jun"
"28560309","Alzheimers Dement (Amst)",12,"2017"
"28566273","Diabetes",238,"2017 Nov"
"28577822","Brain Lang",3,"2017 Sep"
"28580392","Bone Rep",8,"2016 Dec"
"28584135","Blood",4,"2017 Aug 3"
"28584286","Mol Psychiatry",26,"2018 Jun"
"28585551","Nat Commun",15,"2017 Jun 6"
"28588231","Sci Rep",9,"2017 Jun 6"
"28598419","Nat Commun",13,"2017 Jun 9"
"28598434","Nat Commun",31,"2017 Jun 9"
"28604728","Nat Genet",38,"2017 Jul"
"28604730","Nat Genet",136,"2017 Jul"
"28604731","Nat Genet",77,"2017 Nov"
"28604732","Nat Genet",38,"2017 Jul"
"28608620","Am J Med Genet B Neuropsychiatr Genet",8,"2017 Oct"
"28610988","Heart Rhythm",6,"2017 Nov"
"28613276","Nat Commun",30,"2017 Jun 14"
"28627999","J Cereb Blood Flow Metab",6,"2018 Sep"
"28628107","Nat Genet",23,"2017 Aug"
"28628665","PLoS Genet",14,"2017 Jun"
"28630421","Sci Rep",7,"2017 Jun 19"
"28632202","Transl Psychiatry",32,"2017 Jun 20"
"28641744","Eur Neuropsychopharmacol",16,"2017 Jul"
"28641921","Neurobiol Aging",9,"2017 Sep"
"28642124","Lancet Neurol",94,"2017 Sep"
"28644415","Nutrients",4,"2017 Jun 23"
"28649644","NPJ Breast Cancer","","2017"
"28654678","PLoS One",11,"2017"
"28656603","Prostate",6,"2017 Aug"
"28662289","Cancer",10,"2017 Oct 15"
"28672053","Br J Dermatol",10,"2017 Dec"
"28679651","Haematologica",3,"2017 Oct"
"28686080","Pharmacogenomics",6,"2017 Jul"
"28696415","Pharmacogenomics J",9,"2018 May 22"
"28698626","Sci Rep",12,"2017 Jul 11"
"28701861","Pain Res Manag",3,"2017"
"28703135","J Hum Genet",3,"2017 Nov"
"28703219","Nat Commun",25,"2017 Jul 13"
"28706201","Sci Rep",6,"2017 Jul 13"
"28714469","Nat Commun",85,"2017 Jul 17"
"28714907","Genes (Basel)",5,"2017 Jul 17"
"28714974","Nat Genet",80,"2017 Sep"
"28714975","Nat Genet",200,"2017 Sep"
"28714976","Nat Genet",291,"2017 Sep"
"28724990","Nat Commun",50,"2017 Jul 19"
"28736931","Clin Pharmacol Ther",13,"2018 Apr"
"28738859","Respir Res",8,"2017 Jul 24"
"28739605","J Neurol Neurosurg Psychiatry",6,"2017 Oct"
"28739976","Hypertension",46,"2017 Jul 24"
"28743860","Nat Commun",29,"2017 Jul 25"
"28749367","Environ Health Perspect",3,"2017 Jun 8"
"28753643","PLoS One",4,"2017"
"28754176","Environ Health",4,"2017 Jul 28"
"28754779","Gut",23,"2018 Oct"
"28757204","Am J Hum Genet",33,"2017 Aug 3"
"28762467","Clin Pharmacol Ther",7,"2018 May"
"28763065","Transl Psychiatry",15,"2017 Aug 1"
"28763429","Pharmacogenet Genomics",16,"2017 Oct"
"28775256","Sci Rep",3,"2017 Aug 3"
"28776340","J Korean Med Sci",2,"2017 Sep"
"28779025","Gut",11,"2018 Aug"
"28781888","NPJ Genom Med",4,"2017"
"28794112","Circ Cardiovasc Genet",19,"2017 Aug"
"28800603","PLoS One",12,"2017"
"28806749","PLoS Genet",34,"2017 Aug"
"28808816","Biogerontology",9,"2017 Oct"
"28809852","Transl Psychiatry",3,"2017 Aug 15"
"28813576","Invest Ophthalmol Vis Sci",6,"2017 Aug 1"
"28817678","PLoS One",6,"2017"
"28820441","Nutrients",1,"2017 Aug 18"
"28828242","PeerJ",2,"2017"
"28836065","Hum Genet",12,"2017 Oct"
"28838971","Diabetes",14,"2017 Nov"
"28843169","Psychoneuroendocrinology",9,"2017 Nov"
"28855172","Ann Rheum Dis",19,"2017 Dec"
"28864454","Cancer Epidemiol Biomarkers Prev","","2017 Sep"
"28869590","Nat Genet",76,"2017 Oct"
"28869591","Nat Genet",129,"2017 Oct"
"28869801","Cancer Sci",6,"2017 Nov"
"28871152","Sci Rep",9,"2017 Sep 4"
"28877031","N Engl J Med",91,"2017 Sep 21"
"28878392","Nat Commun",23,"2017 Sep 6"
"28881265","Eur J Obstet Gynecol Reprod Biol",7,"2017 Oct"
"28886140","PLoS One",15,"2017"
"28886342","Am J Hum Genet",18,"2017 Sep 7"
"28887542","Sci Rep",22,"2017 Sep 8"
"28892059","Nat Genet",344,"2017 Oct"
"28892062","Nat Genet",130,"2017 Oct"
"28898252","PLoS Med",120,"2017 Sep"
"28915241","PLoS Genet",22,"2017 Sep"
"28916551","J Rheumatol",5,"2017 Nov"
"28918882","J Pediatr",9,"2017 Nov"
"28921602","Hepatology",12,"2018 Feb"
